epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,498.054,0.81152,0,0.00135,0.39564,0.7737,0.98569,0.99827,0.99065,0.80185,0,0,0,0,0.62172,0,0.00073,0.34785,0.80656,0.000834822,0.000834822,0.000834822
44,509.745,0.80256,0,0.00143,0.3944,0.76937,0.98722,0.99656,0.99146,0.81557,0,0,0,0,0.60124,0,0.00061,0.33806,0.8038,0.000820675,0.000820675,0.000820675
45,520.968,0.778,0,0.00124,0.388,0.77228,0.9864,0.99727,0.99099,0.80732,0,0,0,0,0.62657,0,0.00023,0.32633,0.80677,0.000806528,0.000806528,0.000806528
46,531.923,0.77715,0,0.00107,0.38019,0.77231,0.99102,0.99251,0.99092,0.80314,0,0,0,0,0.62796,0,0.00034,0.33303,0.80437,0.00079238,0.00079238,0.00079238
47,542.775,0.76872,0,0.001,0.38517,0.77502,0.99077,0.99697,0.99122,0.80243,0,0,0,0,0.61956,0,0.00052,0.32761,0.80555,0.000778233,0.000778233,0.000778233
48,554.202,0.78139,0,0.00107,0.37926,0.775,0.99233,0.99577,0.99193,0.79281,0,0,0,0,0.67366,0,0.00044,0.35194,0.80977,0.000764086,0.000764086,0.000764086
49,565.858,0.74272,0,0.0008,0.37592,0.76809,0.98962,0.99691,0.99261,0.80726,0,0,0,0,0.62923,0,0.00028,0.32988,0.80431,0.000749939,0.000749939,0.000749939
50,577.378,0.77507,0,0.00089,0.37624,0.77006,0.98888,0.99961,0.99252,0.80923,0,0,0,0,0.58871,0,0.00026,0.31732,0.80336,0.000735792,0.000735792,0.000735792
51,589.512,0.74743,0,0.00081,0.3683,0.77358,0.98956,0.99743,0.99161,0.81257,0,0,0,0,0.63573,0,0.00031,0.33987,0.80664,0.000721645,0.000721645,0.000721645
52,600.865,0.74804,0,0.00091,0.37237,0.76769,0.98868,0.99841,0.99073,0.80107,0,0,0,0,0.63918,0,0.0002,0.33357,0.8059,0.000707498,0.000707498,0.000707498
53,611.782,0.75311,0,0.00093,0.36711,0.76474,0.98961,0.99714,0.99097,0.80781,0,0,0,0,0.62704,0,0.00026,0.32945,0.8047,0.000693351,0.000693351,0.000693351
54,622.956,0.76933,0,0.00081,0.37443,0.76942,0.99071,0.99416,0.99156,0.81954,0,0,0,0,0.58107,0,0.00035,0.31579,0.80237,0.000679204,0.000679204,0.000679204
55,634.189,0.73931,0,0.00084,0.36153,0.77421,0.98856,0.99761,0.99182,0.82174,0,0,0,0,0.57032,0,0.00025,0.31052,0.80343,0.000665057,0.000665057,0.000665057
56,645.32,0.74394,0,0.00071,0.36314,0.76592,0.98748,0.99801,0.9914,0.80174,0,0,0,0,0.6131,0,0.0002,0.31508,0.80284,0.000650909,0.000650909,0.000650909
57,656.354,0.7176,0,0.00073,0.35756,0.77004,0.98642,0.99885,0.99247,0.80792,0,0,0,0,0.61343,0,0.00014,0.31927,0.80337,0.000636762,0.000636762,0.000636762
58,667.517,0.72879,0,0.00073,0.3614,0.7689,0.98846,0.9982,0.99301,0.82021,0,0,0,0,0.57177,0,0.00016,0.30948,0.80324,0.000622615,0.000622615,0.000622615
59,679.463,0.72018,0,0.00067,0.35355,0.76705,0.99019,0.9946,0.99185,0.79757,0,0,0,0,0.6431,0,0.00019,0.32227,0.80479,0.000608468,0.000608468,0.000608468
60,691.515,0.72602,0,0.00063,0.35342,0.76432,0.98823,0.99702,0.99155,0.82005,0,0,0,0,0.57091,0,0.00016,0.3146,0.80313,0.000594321,0.000594321,0.000594321
61,702.877,0.71934,0,0.00071,0.35365,0.76995,0.98874,0.99427,0.99142,0.8191,0,0,0,0,0.57641,0,0.00019,0.31717,0.80137,0.000580174,0.000580174,0.000580174
62,714.573,0.72084,0,0.00068,0.3507,0.76204,0.98898,0.99542,0.99158,0.82218,0,0,0,0,0.57437,0,0.00018,0.29436,0.80059,0.000566027,0.000566027,0.000566027
63,726.453,0.71761,0,0.00063,0.35053,0.76213,0.98899,0.99709,0.99154,0.82063,0,0,0,0,0.58236,0,0.00018,0.3138,0.80173,0.00055188,0.00055188,0.00055188
64,738.487,0.74536,0,0.00064,0.357,0.76072,0.98775,0.99884,0.99105,0.82529,0,0,0,0,0.57659,0,0.00015,0.30531,0.80202,0.000537733,0.000537733,0.000537733
65,750.105,0.70913,0,0.00051,0.34905,0.76559,0.98729,0.99595,0.99174,0.82328,0,0,0,0,0.56983,0,0.00011,0.2966,0.80139,0.000523586,0.000523586,0.000523586
66,761.559,0.73131,0,0.00055,0.34925,0.76761,0.98899,0.99648,0.99135,0.82824,0,0,0,0,0.55949,0,0.00011,0.293,0.80086,0.000509438,0.000509438,0.000509438
67,772.462,0.70238,0,0.00049,0.34119,0.76927,0.98943,0.99755,0.99192,0.82092,0,0,0,0,0.59908,0,0.0001,0.30556,0.80304,0.000495291,0.000495291,0.000495291
68,783.181,0.68765,0,0.00045,0.33521,0.76847,0.98994,0.99614,0.99119,0.82145,0,0,0,0,0.58086,0,9e-05,0.30183,0.80201,0.000481144,0.000481144,0.000481144
69,794.534,0.71878,0,0.00062,0.34706,0.76276,0.98966,0.99726,0.99111,0.82545,0,0,0,0,0.57959,0,0.00011,0.28961,0.80189,0.000466997,0.000466997,0.000466997
70,805.959,0.69544,0,0.00058,0.33934,0.76186,0.99004,0.99725,0.99196,0.82934,0,0,0,0,0.55748,0,0.00014,0.28928,0.80041,0.00045285,0.00045285,0.00045285
71,817.465,0.69764,0,0.00052,0.34085,0.76542,0.98986,0.99614,0.99128,0.82784,0,0,0,0,0.56209,0,9e-05,0.28715,0.8014,0.000438703,0.000438703,0.000438703
72,829.472,0.70941,0,0.00058,0.34379,0.76055,0.9877,0.99719,0.99057,0.82075,0,0,0,0,0.57707,0,9e-05,0.28634,0.8012,0.000424556,0.000424556,0.000424556
73,841.475,0.68919,0,0.00044,0.3393,0.75991,0.98836,0.99659,0.99138,0.82935,0,0,0,0,0.5546,0,8e-05,0.28183,0.8004,0.000410409,0.000410409,0.000410409
74,853.165,0.70104,0,0.00051,0.34231,0.76237,0.98858,0.99694,0.99158,0.82425,0,0,0,0,0.58524,0,0.00014,0.28851,0.80286,0.000396262,0.000396262,0.000396262
75,864.984,0.69616,0,0.00042,0.34075,0.76636,0.98878,0.99751,0.9907,0.82355,0,0,0,0,0.56606,0,0.00012,0.28688,0.80067,0.000382115,0.000382115,0.000382115
76,876.723,0.69686,0,0.00043,0.34466,0.77055,0.98821,0.99649,0.99083,0.82111,0,0,0,0,0.58028,0,0.0001,0.298,0.80094,0.000367967,0.000367967,0.000367967
77,887.584,0.69548,0,0.00053,0.33599,0.76527,0.98875,0.99653,0.9903,0.82706,0,0,0,0,0.55978,0,0.0001,0.29656,0.8014,0.00035382,0.00035382,0.00035382
78,899.331,0.64991,0,0.00045,0.32923,0.76318,0.98934,0.99712,0.99135,0.81967,0,0,0,0,0.58492,0,7e-05,0.29175,0.79965,0.000339673,0.000339673,0.000339673
79,910.357,0.65961,0,0.0004,0.32622,0.76628,0.98924,0.99771,0.99104,0.82712,0,0,0,0,0.57049,0,8e-05,0.28536,0.80044,0.000325526,0.000325526,0.000325526
80,921.703,0.68661,0,0.00047,0.33283,0.76255,0.98978,0.99771,0.99132,0.82951,0,0,0,0,0.55871,0,8e-05,0.27994,0.80112,0.000311379,0.000311379,0.000311379
81,932.799,0.65775,0,0.00039,0.32713,0.76132,0.99015,0.99771,0.99102,0.82691,0,0,0,0,0.55795,0,9e-05,0.28044,0.79969,0.000297232,0.000297232,0.000297232
82,944.292,0.68094,0,0.00044,0.32931,0.76394,0.98967,0.99734,0.99129,0.82761,0,0,0,0,0.55107,0,0.0001,0.28399,0.79896,0.000283085,0.000283085,0.000283085
83,955.644,0.66864,0,0.00038,0.33328,0.76572,0.98971,0.99656,0.99143,0.82854,0,0,0,0,0.56134,0,8e-05,0.28222,0.79966,0.000268938,0.000268938,0.000268938
84,967.099,0.67039,0,0.0004,0.32763,0.75625,0.98836,0.99675,0.99219,0.83147,0,0,0,0,0.5439,0,7e-05,0.28412,0.79958,0.000254791,0.000254791,0.000254791
85,978.421,0.66221,0,0.00038,0.32303,0.76405,0.9886,0.99656,0.9922,0.82963,0,0,0,0,0.56085,0,6e-05,0.29225,0.79954,0.000240644,0.000240644,0.000240644
86,989.95,0.66959,0,0.00045,0.32219,0.76431,0.98946,0.99674,0.99175,0.82739,0,0,0,0,0.55067,0,9e-05,0.28443,0.79796,0.000226497,0.000226497,0.000226497
87,1001.28,0.66177,0,0.00044,0.32159,0.76324,0.98921,0.99744,0.99139,0.82725,0,0,0,0,0.54761,0,7e-05,0.27611,0.79926,0.000212349,0.000212349,0.000212349
88,1012.25,0.64244,0,0.00039,0.31563,0.76197,0.98965,0.99771,0.9913,0.83361,0,0,0,0,0.53392,0,8e-05,0.26984,0.79991,0.000198202,0.000198202,0.000198202
89,1023.14,0.67073,0,0.00035,0.31852,0.7566,0.98904,0.99771,0.99158,0.83264,0,0,0,0,0.52833,0,7e-05,0.27185,0.79902,0.000184055,0.000184055,0.000184055
90,1034.14,0.64591,0,0.00036,0.31738,0.76708,0.98988,0.99771,0.99166,0.83222,0,0,0,0,0.5273,0,7e-05,0.26921,0.79829,0.000169908,0.000169908,0.000169908
91,1076.41,0.6778,0,8e-05,0.33263,0.76595,0.99012,0.99684,0.99132,0.83012,0,0,0,0,0.5511,0,4e-05,0.27313,0.80197,0.000155761,0.000155761,0.000155761
92,1087.73,0.62995,0,8e-05,0.31785,0.75982,0.98982,0.9959,0.991,0.81664,0,0,0,0,0.57945,0,2e-05,0.27463,0.80103,0.000141614,0.000141614,0.000141614
93,1099.39,0.61682,0,7e-05,0.31081,0.76763,0.9887,0.99719,0.99117,0.82554,0,0,0,0,0.55932,0,1e-05,0.27353,0.79991,0.000127467,0.000127467,0.000127467
94,1110.43,0.6296,0,6e-05,0.3105,0.76633,0.98902,0.99712,0.99156,0.83053,0,0,0,0,0.53956,0,1e-05,0.26957,0.8,0.00011332,0.00011332,0.00011332
95,1121.84,0.6138,0,6e-05,0.30769,0.76739,0.98915,0.99761,0.99139,0.83271,0,0,0,0,0.54184,0,1e-05,0.27563,0.79832,9.91726e-05,9.91726e-05,9.91726e-05
96,1132.48,0.60378,0,6e-05,0.30652,0.76392,0.99004,0.99425,0.99105,0.82725,0,0,0,0,0.54547,0,1e-05,0.26804,0.79911,8.50255e-05,8.50255e-05,8.50255e-05
97,1143.04,0.60576,0,0.0001,0.30282,0.76401,0.99007,0.99449,0.99101,0.83366,0,0,0,0,0.53839,0,1e-05,0.27215,0.79856,7.08784e-05,7.08784e-05,7.08784e-05
98,1154.61,0.60124,0,5e-05,0.30182,0.76327,0.99001,0.99464,0.99064,0.83588,0,0,0,0,0.52235,0,1e-05,0.25938,0.79805,5.67313e-05,5.67313e-05,5.67313e-05
99,1166.38,0.59338,0,5e-05,0.30001,0.76253,0.99004,0.99442,0.99067,0.82907,0,0,0,0,0.53814,0,1e-05,0.26378,0.79889,4.25842e-05,4.25842e-05,4.25842e-05
100,1177.83,0.60273,0,8e-05,0.30326,0.76374,0.98996,0.99527,0.9906,0.8342,0,0,0,0,0.52676,0,1e-05,0.26276,0.79854,2.84371e-05,2.84371e-05,2.84371e-05
